content_uid,name,type,serial_id,genres,duration_seconds
11147,Отвязные каникулы,movie,,Криминальная драма,5384.0
25090,Отвязные приключения в Лондоне,movie,,Комедия,5957.0
30881,Отдать концы,movie,,Комедийная драма,5802.0
28084,Отель для самоубийц,movie,,"Детектив,Драма",5147.0
25752,Отель романтических свиданий,movie,,Комедийная мелодрама,5030.0
29077,Отец солдата,movie,,Военная драма,5203.0
25390,Отец солдата (цветная версия),movie,,Драма,5289.0
27244,Отказыватель. Фоменко,movie,,Шоу,1170.0
24789,Открытая дорога назад,movie,,Комедийная драма,5200.0
26131,Открытое море: Новые жертвы,movie,,Ужасы,5052.0
27306,Открытые окна,movie,,Триллер,5788.0
12271,Открытый микрофон,serial_with_season,,"Стендап,Юмор",48519.0
24765,Отмороженные,movie,,Комедия,4923.0
20095,Отпуск,serial_with_season,,Комедия,28994.0
22663,Отпуск по обмену,movie,,"Мелодрама,Комедия",7804.0
25186,Отрыв,movie,,Драма,4995.0
26517,Отрыв,movie,,Триллер,4892.0
27787,Отряд самоубийц,movie,,"Фантастический боевик,Приключения",7068.0
5511,Отряд специального назначения,serial_without_season,,"Военный,Приключения",20680.0
8177,Отсчет убийств,movie,,"Криминальный триллер,Детектив",6908.0
16562,Отыграть назад,serial_with_season,,"Детектив,Триллер,Драма",19291.0
8614,Офелия,movie,,Мелодрама,6114.0
24957,Офисный беспредел,movie,,Чёрная комедия,5099.0
8640,Офицерские жены,serial_with_season,,"Семейный,Драма",32746.0
7386,Офицеры,serial_with_season,,"Военный боевик,Драма",24058.0
8235,Офицеры (цветная версия),movie,,Военная драма,5497.0
5341,Офицеры 2,serial_with_season,,Военный боевик,24745.0
13323,Охай в огне: наша история,movie,,Документальный,2288.0
16944,Охлобыстины,serial_with_season,,Реалити-шоу,17145.0
1095,Охота,serial_with_season,,Детектив,10891.0
26641,Охота на единорога,movie,,Военная драма,4462.0
10860,Охота: Смертельные игры,serial_with_season,,Триллер,25999.0
8747,Охотник,movie,,Драма,7148.0
9810,Охотник,serial_with_season,,Фэнтези,24946.0
3307,Охотник на лис,movie,,"Спорт,Драма",7736.0
26205,Охотник с Уолл-стрит,movie,,Драма,6480.0
27015,Охотники,movie,,Фантастика,5134.0
10996,Охотники за бриллиантами,serial_with_season,,Детектив,25723.0
9441,Охотники за головами,movie,,Триллер,5769.0
5692,Охотники за разумом,movie,,"Криминал,Триллер",6087.0
10219,Охотники на гангстеров,movie,,"Криминальный триллер,Драма,Боевик",6494.0
27445,Охранник,movie,,Боевик,5276.0
25585,Очевидное. Фоменко,movie,,Шоу,1105.0
21165,Очевидцы,serial_with_season,,"Мистика,Драма",6730.0
4005,Очень плохие мамочки,movie,,Комедия,5783.0
26505,Очень плохие мамочки 2,movie,,Комедия,5994.0
17629,Очень странные дела,serial_with_season,,"Мистика,Реалити-шоу",3632.0
26591,Очередной рейс,movie,,Драма,5523.0
27885,Ошибка времени,movie,,"Ужасы,Триллер,Фантастика",6231.0
17730,ПАТРИОТ,serial_with_season,,Комедия,23450.0
21519,ПЕСНИ,serial_with_season,,"Реалити-шоу,Музыка",122061.0
20415,ПОЙ БЕЗ ПРАВИЛ,serial_with_season,,"Развлечения,Музыка",5429.0
19576,ПРОЖАРКА,serial_with_season,,Юмор,26503.0
5904,Паганини: Скрипач Дьявола,movie,,"Мелодрама,Драма",7064.0
5710,Падение Лондона,movie,,Боевик,5668.0
2254,Падение Олимпа,movie,,Боевик,7149.0
9164,Пазманский дьявол,movie,,"Спорт,Биография,Драма",6706.0
1076,Пакт,movie,,Ужасы,5115.0
1902,Пакт 2,movie,,Триллер,5511.0
27442,Пальмы в снегу,movie,,"Мелодрама,Драма",9381.0
27328,Папа,movie,,Драма,5648.0
8749,Папа супергерой,serial_with_season,,Мультсериал,7970.0
2263,Папаши,movie,,Криминальная комедия,5520.0
11148,Папаши без вредных привычек,movie,,Комедия,5837.0
26824,Папе снова 17,movie,,"Комедийная драма,Фэнтези,Мелодрама",132.0
26781,Параграф 78. Фильм второй,movie,,Боевик,5394.0
26942,Параграф 78. Фильм первый,movie,,Фантастический боевик,5194.0
26673,Парад планет,movie,,Драма,5472.0
1674,Параллельные миры,movie,,"Фильм,Фантастика",6205.0
24768,Паранормальное явление 2,movie,,Ужасы,5242.0
24771,Паранормальное явление 3,movie,,"Ужасы,Триллер",4841.0
24772,Паранормальное явление 4,movie,,"Ужасы,Триллер",5018.0
24657,Паранормальное явление 5: Призраки,movie,,"Ужасы,Детектив,Триллер",5070.0
27790,Паранормальное явление: Метка Дьявола,movie,,"Ужасы,Триллер",4844.0
26684,"Парень из Голливуда, или Необыкновенные приключения Вени Везунчика",movie,,Комедия,5750.0
7675,Парень с нашего кладбища,movie,,"Триллер,Комедия",5030.0
8797,Париж любой ценой,movie,,Комедия,5359.0
27321,Париж подождет,movie,,Мелодрама,5305.0
25720,Париж! Париж!,movie,,"Мюзикл,Драма",6921.0
27390,Париж-Манхэттен,movie,,"Мелодрама,Комедия",4460.0
25108,Париж. Город Zомби,movie,,"Ужасы,Фильм",5384.0
14637,Парижская полиция 1900,serial_with_season,,"Криминал,Детектив,Драма",26160.0
8801,Парк развлечений,movie,,Мелодрама,5978.0
26143,Паркер,movie,,Криминальный боевик,6822.0
25494,Парклэнд,movie,,"Триллер,Драма",5379.0
8804,Паровозик Тишка,serial_with_season,,Мультсериал,42240.0
8181,"Пароль ""Рыба-меч""",movie,,"Криминальный боевик,Триллер",5711.0
25587,Партия недолюбленных. Фоменко,movie,,Шоу,830.0
26747,Пассажир,movie,,"Детектив,Триллер,Боевик",6017.0
25731,Патрик,movie,,Комедия,5428.0
26577,Патруль,movie,,Триллер,5010.0
2137,Патруль времени,movie,,"Криминал,Фантастика,Боевик",5633.0
26932,Патруль времени,movie,,"Фантастика,Боевик",5656.0
18722,Пацанки. Без цензуры,serial_with_season,,Реалити-шоу,130272.0
27590,Пацаны,movie,,Драма,5469.0
1493,Пациенты,serial_with_season,,Драма,75264.0
28719,Певец,movie,,"Музыка,Биография,Драма",6572.0
10884,Пелагия и белый бульдог,serial_with_season,,Детектив,21127.0
8808,Пеликан,movie,,"Мелодрама,Комедия",5296.0
5715,Пенелопа,movie,,Комедия,5963.0
24625,Первая ласточка,movie,,Комедия,4371.0
25964,Первое убийство,movie,,"Триллер,Боевик",5839.0
24840,Первому игроку приготовиться,movie,,"Фантастический боевик,Приключения",8050.0
15328,Первые,serial_with_season,,"Фантастика,Драма",21688.0
